class_id,class_school,class_city,class_grade_inferred,class_total_missions,class_total_tasks,class_total_students,class_first_activity_date,class_last_activity_date,class_avg_quiz_seconds_taken,class_has_multi_week_activity,class_avg_completion_rate,class_distinct_task_names_by_id,class_peak_activity_slot,class_peak_activity_slot_customized,group_grade_inferred,group_task_name,group_total_students,group_total_missions,cutomized_slot_and_student
class_279,市立東湖國小,新北市,4.0,1,1,4,2025-04-28 04:36:00.000000 UTC,2025-04-28 04:36:00.000000 UTC,46.325,False,1.0,四上［同分母分數的比較］,上課時間,During Class,Grade 4,Grade 4 (Comparison),1-5,1-1.99,During Class_1-5
class_282,市立東湖國小,新北市,4.0,2,2,4,2025-05-22 08:32:00.000000 UTC,2025-05-26 07:51:00.000000 UTC,58.6,True,1.0,四上［同分母分數的比較］&四上［同分母分數加減］,課後輔導,After-school Tutoring,Grade 4,Grade 4 Combo (Comparison + Add/Sub),1-5,2-2.99,After-school Tutoring_1-5
class_285,市立崇光國小,臺中市,3.0,1,1,4,2025-05-23 06:34:00.000000 UTC,2025-06-13 07:43:00.000000 UTC,10.4666666666667,True,0.5,三上［認識分數],上課時間,During Class,Grade 3,Grade 3,1-5,1-1.99,During Class_1-5
class_286,市立龍埔國小,新北市,4.0,2,2,4,2025-05-27 09:14:00.000000 UTC,2025-05-29 09:16:00.000000 UTC,24.1388888888889,False,1.0,四上［同分母分數的比較］&四上［同分母分數加減］,課後輔導,After-school Tutoring,Grade 4,Grade 4 Combo (Comparison + Add/Sub),1-5,2-2.99,After-school Tutoring_1-5
class_287,市立寶來國小,高雄市,3.0,1,1,4,2025-06-08 23:57:00.000000 UTC,2025-06-08 23:57:00.000000 UTC,45.7,False,1.0,三上［認識分數],早自習,Morning Self-study,Grade 3,Grade 3,1-5,1-1.99,Morning Self-study_1-5
class_290,,新北市,4.0,3,2,3,2025-02-03 10:45:00.000000 UTC,2025-02-13 06:33:00.000000 UTC,5.428571428571431,True,0.888888888888889,三上［認識分數]&四上［同分母分數加減］,上課時間,During Class,Grade 4,Grade 3 + Grade 4 (Add/Sub),1-5,3-3.99,During Class_1-5
class_291,,苗栗縣,3.0,1,1,3,2025-02-03 23:54:00.000000 UTC,2025-02-12 14:48:00.000000 UTC,17.1,True,0.666666666666667,三上［認識分數],早自習,Morning Self-study,Grade 3,Grade 3,1-5,1-1.99,Morning Self-study_1-5
class_292,,臺中市,2.0,8,4,3,2025-02-04 04:14:00.000000 UTC,2025-05-07 03:07:00.000000 UTC,5.946428571428569,True,0.533333333333333,三上［認識分數]&四上［同分母分數的比較］&四上［同分母分數加減］&五上［異分母分數的比較與加減］,上課時間,During Class,Grade 2,Grade 3 + Grade 4 Combo + Grade 5,1-5,4+,During Class_1-5
class_299,縣立德武國小,花蓮縣,5.0,1,1,3,2025-03-03 06:30:00.000000 UTC,2025-03-03 06:30:00.000000 UTC,47.466666666666704,False,1.0,五上［異分母分數的比較與加減］,課後輔導,After-school Tutoring,Grade 5,Grade 5,1-5,1-1.99,After-school Tutoring_1-5
class_302,市立三慈國小,臺南市,4.0,1,1,3,2025-03-07 08:29:00.000000 UTC,2025-03-07 08:29:00.000000 UTC,24.3333333333333,False,1.0,四上［同分母分數的比較］,課後輔導,After-school Tutoring,Grade 4,Grade 4 (Comparison),1-5,1-1.99,After-school Tutoring_1-5
class_303,市立南美國小,桃園市,3.0,2,2,3,2025-03-13 07:40:00.000000 UTC,2025-03-13 07:41:00.000000 UTC,35.0555555555556,False,1.0,三上［認識分數]&四上［同分母分數的比較］,課後輔導,After-school Tutoring,Grade 3,Grade 3 + Grade 4 (Comparison),1-5,2-2.99,After-school Tutoring_1-5
class_304,慈濟大學,花蓮縣,6.0,1,1,3,2025-03-31 06:05:00.000000 UTC,2025-04-19 06:25:00.000000 UTC,30.52,True,0.333333333333333,五上［異分母分數的比較與加減］,課後輔導,After-school Tutoring,Grade 6,Grade 5,1-5,1-1.99,After-school Tutoring_1-5
class_305,,桃園市,3.0,2,1,3,2025-04-03 03:49:00.000000 UTC,2025-04-03 07:04:00.000000 UTC,36.848484848484894,False,0.8,三上［認識分數],上課時間,During Class,Grade 3,Grade 3,1-5,2-2.99,During Class_1-5
class_306,市立元生國小,桃園市,6.0,1,1,3,2025-04-10 23:44:00.000000 UTC,2025-04-15 23:52:00.000000 UTC,,True,0.0,五上［異分母分數的比較與加減］,無資料,Others,Grade 6,Grade 5,1-5,1-1.99,Others_1-5
class_307,,臺北市,4.0,1,1,3,2025-04-22 08:46:00.000000 UTC,2025-04-28 08:12:00.000000 UTC,17.3,True,0.333333333333333,四上［同分母分數加減］,課後輔導,After-school Tutoring,Grade 4,Grade 4 (Add/Sub),1-5,1-1.99,After-school Tutoring_1-5
class_308,市立木柵國中,臺北市,4.0,3,2,3,2025-05-08 08:03:00.000000 UTC,2025-05-22 07:40:00.000000 UTC,43.88,True,1.0,三上［認識分數]&四上［同分母分數加減］,上課時間,During Class,Grade 4,Grade 3 + Grade 4 (Add/Sub),1-5,3-3.99,During Class_1-5
class_311,市立海山高中附設國中,新北市,8.0,1,1,3,2025-05-22 11:09:00.000000 UTC,2025-05-22 11:09:00.000000 UTC,10.2,False,1.0,三上［認識分數],放學後,Others,Grade 8,Grade 3,1-5,1-1.99,Others_1-5
class_313,,臺北市,10.0,1,1,2,2025-02-08 04:02:00.000000 UTC,2025-05-29 07:25:00.000000 UTC,29.75,True,0.5,五上［異分母分數的比較與加減］,上課時間,During Class,Grade 10,Grade 5,1-5,1-1.99,During Class_1-5
class_315,,宜蘭縣,6.0,1,1,2,2025-02-17 09:03:00.000000 UTC,2025-02-17 09:03:00.000000 UTC,32.2692307692308,False,0.5,五上［異分母分數的比較與加減］,課後輔導,After-school Tutoring,Grade 6,Grade 5,1-5,1-1.99,After-school Tutoring_1-5
class_317,市立武崙國小,基隆市,5.0,1,1,2,2025-02-27 05:15:00.000000 UTC,2025-02-27 10:29:00.000000 UTC,,False,0.0,三上［認識分數],無資料,Others,Grade 5,Grade 3,1-5,1-1.99,Others_1-5
class_319,縣立法治國小,南投縣,7.0,1,1,2,2025-03-09 15:12:00.000000 UTC,2025-03-12 11:10:00.000000 UTC,52.35,True,1.0,五上［異分母分數的比較與加減］,放學後,Others,Grade 7,Grade 5,1-5,1-1.99,Others_1-5
class_320,市立龍潭國小,臺南市,6.0,1,1,2,2025-03-12 07:20:00.000000 UTC,2025-03-12 07:32:00.000000 UTC,131.613636363636,False,0.5,五上［異分母分數的比較與加減］,上課時間,During Class,Grade 6,Grade 5,1-5,1-1.99,During Class_1-5
class_321,,臺中市,1.0,2,1,2,2025-03-20 03:43:00.000000 UTC,2025-05-19 08:58:00.000000 UTC,4.0,True,0.666666666666667,三上［認識分數],課後輔導,After-school Tutoring,Grade 1,Grade 3,1-5,2-2.99,After-school Tutoring_1-5
class_322,縣立壯圍國小,宜蘭縣,4.0,1,1,2,2025-03-20 05:19:00.000000 UTC,2025-03-20 05:19:00.000000 UTC,40.2,False,0.5,四上［同分母分數的比較］,放學後,Others,Grade 4,Grade 4 (Comparison),1-5,1-1.99,Others_1-5
class_324,,高雄市,4.0,2,2,2,2025-03-25 05:35:00.000000 UTC,2025-03-25 05:37:00.000000 UTC,65.05,False,0.25,四上［同分母分數的比較］&四上［同分母分數加減］,放學後,Others,Grade 4,Grade 4 Combo (Comparison + Add/Sub),1-5,2-2.99,Others_1-5
class_326,市立關東國小,新竹市,6.0,1,1,2,2025-04-20 07:39:00.000000 UTC,2025-04-20 07:39:00.000000 UTC,18.9411764705882,False,0.5,四上［同分母分數加減］,上課時間,During Class,Grade 6,Grade 4 (Add/Sub),1-5,1-1.99,During Class_1-5
class_327,縣立東里國小,花蓮縣,6.0,2,2,2,2025-04-25 07:06:00.000000 UTC,2025-05-09 06:44:00.000000 UTC,93.1052631578947,True,1.0,三上［認識分數]&四上［同分母分數的比較］,上課時間,During Class,Grade 6,Grade 3 + Grade 4 (Comparison),1-5,2-2.99,During Class_1-5
class_329,縣立德武國小,花蓮縣,3.0,1,1,2,2025-04-29 07:13:00.000000 UTC,2025-04-29 07:13:00.000000 UTC,12.7666666666667,False,1.0,三上［認識分數],課後輔導,After-school Tutoring,Grade 3,Grade 3,1-5,1-1.99,After-school Tutoring_1-5
class_330,,臺北市,1.0,1,1,2,2025-04-30 10:07:00.000000 UTC,2025-04-30 10:07:00.000000 UTC,,False,0.0,三上［認識分數],無資料,Others,Grade 1,Grade 3,1-5,1-1.99,Others_1-5
class_331,楊梅國中秀才分校,桃園市,4.0,2,1,2,2025-05-07 07:33:00.000000 UTC,2025-05-27 03:32:00.000000 UTC,,True,0.5,四上［同分母分數的比較］,上課時間,During Class,Grade 4,Grade 4 (Comparison),1-5,2-2.99,During Class_1-5
class_332,國立臺東大學,臺東縣,5.0,1,1,2,2025-05-12 07:51:00.000000 UTC,2025-05-12 07:51:00.000000 UTC,21.35,False,1.0,四上［同分母分數的比較］,早自習,Morning Self-study,Grade 5,Grade 4 (Comparison),1-5,1-1.99,Morning Self-study_1-5
class_333,縣立水里國中,南投縣,8.0,1,1,2,2025-05-14 07:16:00.000000 UTC,2025-05-14 07:16:00.000000 UTC,57.025,False,1.0,四上［同分母分數的比較］,課後輔導,After-school Tutoring,Grade 8,Grade 4 (Comparison),1-5,1-1.99,After-school Tutoring_1-5
class_334,市立德拉楠民族實驗小學,新北市,4.0,2,2,2,2025-05-15 07:47:00.000000 UTC,2025-05-15 07:48:00.000000 UTC,58.9125,False,1.0,四上［同分母分數的比較］&四上［同分母分數加減］,上課時間,During Class,Grade 4,Grade 4 Combo (Comparison + Add/Sub),1-5,2-2.99,During Class_1-5
class_335,市立福山國小,高雄市,3.0,3,1,2,2025-05-20 00:34:00.000000 UTC,2025-06-02 08:24:00.000000 UTC,27.1428571428571,True,0.0,三上［認識分數],無資料,Others,Grade 3,Grade 3,1-5,3-3.99,Others_1-5
class_336,,高雄市,2.0,1,1,2,2025-05-27 02:44:00.000000 UTC,2025-05-27 02:44:00.000000 UTC,11.2,False,0.5,三上［認識分數],上課時間,During Class,Grade 2,Grade 3,1-5,1-1.99,During Class_1-5
class_338,市立草湖國小,臺中市,1.0,1,1,2,2025-06-05 01:49:00.000000 UTC,2025-06-05 01:50:00.000000 UTC,,False,0.0,三上［認識分數],無資料,Others,Grade 1,Grade 3,1-5,1-1.99,Others_1-5
class_340,縣立員山國小,宜蘭縣,6.0,1,1,2,2025-06-12 08:24:00.000000 UTC,2025-06-12 08:24:00.000000 UTC,25.2,False,0.5,三上［認識分數],課後輔導,After-school Tutoring,Grade 6,Grade 3,1-5,1-1.99,After-school Tutoring_1-5
class_341,縣立潮洋國小,彰化縣,3.0,1,1,2,2025-06-14 00:38:00.000000 UTC,2025-06-14 00:38:00.000000 UTC,,False,0.0,三上［認識分數],無資料,Others,Grade 3,Grade 3,1-5,1-1.99,Others_1-5
class_343,縣立冬山國中,宜蘭縣,4.0,2,2,1,2025-02-04 06:45:00.000000 UTC,2025-02-10 05:24:00.000000 UTC,40.2380952380952,True,1.0,四上［同分母分數的比較］&四上［同分母分數加減］,上課時間,During Class,Grade 4,Grade 4 Combo (Comparison + Add/Sub),1-5,2-2.99,During Class_1-5
class_344,市立忠孝國中,臺南市,2.0,1,1,1,2025-02-05 08:19:00.000000 UTC,2025-02-05 08:19:00.000000 UTC,83.76,False,1.0,五上［異分母分數的比較與加減］,課後輔導,After-school Tutoring,Grade 2,Grade 5,1-5,1-1.99,After-school Tutoring_1-5
class_351,縣立湖山國小,宜蘭縣,5.0,1,1,1,2025-02-11 08:29:00.000000 UTC,2025-02-11 08:29:00.000000 UTC,68.48,False,1.0,五上［異分母分數的比較與加減］,課後輔導,After-school Tutoring,Grade 5,Grade 5,1-5,1-1.99,After-school Tutoring_1-5
class_353,市立文林國小,新北市,4.0,2,2,1,2025-02-12 11:17:00.000000 UTC,2025-06-06 09:51:00.000000 UTC,21.8,True,1.0,四上［同分母分數的比較］&五上［異分母分數的比較與加減］,放學後,Others,Grade 4,Grade 4 (Comparison) + Grade 5,1-5,2-2.99,Others_1-5
class_356,市立右昌國中,高雄市,7.0,3,3,1,2025-02-18 02:43:00.000000 UTC,2025-02-18 02:44:00.000000 UTC,,False,0.0,三上［認識分數]&四上［同分母分數的比較］&四上［同分母分數加減］,無資料,Others,Grade 7,Grade 3 + Grade 4 Combo (Comparison + Add/Sub),1-5,3-3.99,Others_1-5
class_359,縣立蘭嶼高中,臺東縣,2.0,1,1,1,2025-02-22 07:49:00.000000 UTC,2025-02-22 07:49:00.000000 UTC,50.7777777777778,False,0.0,五上［異分母分數的比較與加減］,無資料,Others,Grade 2,Grade 5,1-5,1-1.99,Others_1-5
class_361,市立仁和國小,桃園市,3.0,1,1,1,2025-02-28 06:17:00.000000 UTC,2025-02-28 06:17:00.000000 UTC,44.66666666666671,False,1.0,三上［認識分數],上課時間,During Class,Grade 3,Grade 3,1-5,1-1.99,During Class_1-5
class_365,縣立恆春國小,屏東縣,4.0,1,1,1,2025-03-13 06:40:00.000000 UTC,2025-03-13 06:40:00.000000 UTC,44.8,False,1.0,四上［同分母分數的比較］,課後輔導,After-school Tutoring,Grade 4,Grade 4 (Comparison),1-5,1-1.99,After-school Tutoring_1-5
class_366,,基隆市,3.0,2,1,1,2025-03-13 10:46:00.000000 UTC,2025-04-03 05:23:00.000000 UTC,18.6666666666667,True,0.5,三上［認識分數],課後輔導,After-school Tutoring,Grade 3,Grade 3,1-5,2-2.99,After-school Tutoring_1-5
class_368,,臺中市,4.0,1,1,1,2025-03-19 08:05:00.000000 UTC,2025-03-19 08:05:00.000000 UTC,2.66666666666667,False,1.0,三上［認識分數],課後輔導,After-school Tutoring,Grade 4,Grade 3,1-5,1-1.99,After-school Tutoring_1-5
class_369,,臺南市,3.0,1,1,1,2025-03-20 12:25:00.000000 UTC,2025-03-20 12:25:00.000000 UTC,25.1333333333333,False,1.0,三上［認識分數],放學後,Others,Grade 3,Grade 3,1-5,1-1.99,Others_1-5
class_370,,臺中市,3.0,1,1,1,2025-03-21 13:56:00.000000 UTC,2025-03-21 13:56:00.000000 UTC,23.8,False,1.0,三上［認識分數],上課時間,During Class,Grade 3,Grade 3,1-5,1-1.99,During Class_1-5
class_371,,花蓮縣,3.0,3,3,1,2025-03-26 00:11:00.000000 UTC,2025-03-26 00:13:00.000000 UTC,31.7272727272727,False,1.0,三上［認識分數]&四上［同分母分數的比較］&四上［同分母分數加減］,早自習,Morning Self-study,Grade 3,Grade 3 + Grade 4 Combo (Comparison + Add/Sub),1-5,3-3.99,Morning Self-study_1-5
class_372,市立瑞峰國小,臺中市,1.0,1,1,1,2025-03-26 02:20:00.000000 UTC,2025-03-26 02:20:00.000000 UTC,,False,0.0,三上［認識分數],無資料,Others,Grade 1,Grade 3,1-5,1-1.99,Others_1-5
class_373,國立東華大學,花蓮縣,3.0,1,1,1,2025-03-31 09:10:00.000000 UTC,2025-03-31 09:10:00.000000 UTC,,False,0.0,三上［認識分數],無資料,Others,Grade 3,Grade 3,1-5,1-1.99,Others_1-5
class_375,縣立大鳥國小,臺東縣,2.0,2,1,1,2025-04-10 09:02:00.000000 UTC,2025-04-29 08:28:00.000000 UTC,21.8333333333333,True,1.0,三上［認識分數],課後輔導,After-school Tutoring,Grade 2,Grade 3,1-5,2-2.99,After-school Tutoring_1-5
class_376,市立崑山國小,臺南市,12.0,1,1,1,2025-04-11 14:01:00.000000 UTC,2025-04-11 14:01:00.000000 UTC,,False,0.0,五上［異分母分數的比較與加減］,無資料,Others,Grade 12,Grade 5,1-5,1-1.99,Others_1-5
class_377,縣立壯圍國小,宜蘭縣,3.0,1,1,1,2025-04-17 10:47:00.000000 UTC,2025-04-17 10:47:00.000000 UTC,30.5333333333333,False,1.0,三上［認識分數],放學後,Others,Grade 3,Grade 3,1-5,1-1.99,Others_1-5
class_378,,臺中市,3.0,2,2,1,2025-04-25 22:08:00.000000 UTC,2025-04-25 22:23:00.000000 UTC,7.357142857142861,False,1.0,三上［認識分數]&四上［同分母分數加減］,學前,Others,Grade 3,Grade 3 + Grade 4 (Add/Sub),1-5,2-2.99,Others_1-5
class_381,,宜蘭縣,4.0,1,1,1,2025-05-06 10:28:00.000000 UTC,2025-05-06 10:28:00.000000 UTC,6.33333333333333,False,1.0,三上［認識分數],放學後,Others,Grade 4,Grade 3,1-5,1-1.99,Others_1-5
class_382,縣立中正國小,澎湖縣,4.0,1,1,1,2025-05-08 05:29:00.000000 UTC,2025-05-08 05:29:00.000000 UTC,15.0,False,1.0,三上［認識分數],上課時間,During Class,Grade 4,Grade 3,1-5,1-1.99,During Class_1-5
class_383,市立銘傳國小,臺北市,4.0,1,1,1,2025-05-09 04:10:00.000000 UTC,2025-05-09 04:10:00.000000 UTC,,False,1.0,四上［同分母分數加減］,上課時間,During Class,Grade 4,Grade 4 (Add/Sub),1-5,1-1.99,During Class_1-5
class_384,,臺北市,3.0,1,1,1,2025-05-11 08:00:00.000000 UTC,2025-05-11 08:00:00.000000 UTC,,False,0.0,三上［認識分數],無資料,Others,Grade 3,Grade 3,1-5,1-1.99,Others_1-5
class_387,縣立頭屋國小,苗栗縣,4.0,1,1,1,2025-05-16 00:08:00.000000 UTC,2025-05-16 00:08:00.000000 UTC,16.8,False,1.0,四上［同分母分數的比較］,早自習,Morning Self-study,Grade 4,Grade 4 (Comparison),1-5,1-1.99,Morning Self-study_1-5
class_388,縣立北港國小,南投縣,3.0,1,1,1,2025-05-16 03:23:00.000000 UTC,2025-05-16 03:23:00.000000 UTC,23.0666666666667,False,1.0,三上［認識分數],上課時間,During Class,Grade 3,Grade 3,1-5,1-1.99,During Class_1-5
class_390,,新北市,4.0,1,1,1,2025-05-24 05:53:00.000000 UTC,2025-05-24 05:53:00.000000 UTC,30.8,False,1.0,三上［認識分數],上課時間,During Class,Grade 4,Grade 3,1-5,1-1.99,During Class_1-5
class_391,市立鳳山區中山國小,高雄市,4.0,1,1,1,2025-05-27 02:30:00.000000 UTC,2025-05-27 02:30:00.000000 UTC,14.1333333333333,False,1.0,三上［認識分數],上課時間,During Class,Grade 4,Grade 3,1-5,1-1.99,During Class_1-5
class_392,市立培英國中,新竹市,4.0,2,1,1,2025-05-27 07:12:00.000000 UTC,2025-06-02 02:42:00.000000 UTC,55.0,True,0.5,四上［同分母分數的比較］,上課時間,During Class,Grade 4,Grade 4 (Comparison),1-5,2-2.99,During Class_1-5
class_393,市立喀哩國小,臺中市,5.0,1,1,1,2025-05-29 00:35:00.000000 UTC,2025-05-29 00:35:00.000000 UTC,12.6,False,1.0,四上［同分母分數的比較］,上課時間,During Class,Grade 5,Grade 4 (Comparison),1-5,1-1.99,During Class_1-5
class_396,市立福山國小,高雄市,2.0,1,1,1,2025-06-04 04:58:00.000000 UTC,2025-06-04 04:58:00.000000 UTC,,False,0.0,三上［認識分數],無資料,Others,Grade 2,Grade 3,1-5,1-1.99,Others_1-5
class_397,,高雄市,5.0,1,1,1,2025-06-06 02:06:00.000000 UTC,2025-06-06 02:06:00.000000 UTC,,False,0.0,四上［同分母分數的比較］,無資料,Others,Grade 5,Grade 4 (Comparison),1-5,1-1.99,Others_1-5
class_398,縣立秀水國中,彰化縣,2.0,1,1,1,2025-06-10 01:58:00.000000 UTC,2025-06-10 01:58:00.000000 UTC,,False,0.0,四上［同分母分數加減］,無資料,Others,Grade 2,Grade 4 (Add/Sub),1-5,1-1.99,Others_1-5
class_399,市立援中國小,高雄市,3.0,1,1,1,2025-06-10 07:52:00.000000 UTC,2025-06-10 07:52:00.000000 UTC,11.8,False,1.0,三上［認識分數],課後輔導,After-school Tutoring,Grade 3,Grade 3,1-5,1-1.99,After-school Tutoring_1-5
class_400,市立南屯國小,臺中市,3.0,1,1,1,2025-06-10 08:40:00.000000 UTC,2025-06-10 08:40:00.000000 UTC,22.6666666666667,False,1.0,三上［認識分數],課後輔導,After-school Tutoring,Grade 3,Grade 3,1-5,1-1.99,After-school Tutoring_1-5
